annotation,SYMBOL
plasma membrane,TAS2R20
plasma membrane,TAS2R20
plasma membrane,TAS2R20
plasma membrane,TAS2R20
plasma membrane,TAS2R50
plasma membrane,TAS2R50
plasma membrane,TAS2R50
plasma membrane,TAS2R50
plasma membrane,TAS2R50
membrane,TAS2R50
plasma membrane,TAS2R60
plasma membrane,TAS2R60
plasma membrane,TAS2R60
plasma membrane,TAS2R60
membrane,TAS2R60
plasma membrane,FXYD4
plasma membrane,FXYD4
basolateral plasma membrane,FXYD4
sodium:potassium-exchanging ATPase complex,FXYD4
collagen-containing extracellular matrix,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular region,DEFA1
extracellular space,DEFA1
extracellular space,DEFA1
extracellular space,DEFA1
Golgi lumen,DEFA1
Golgi lumen,DEFA1
Golgi lumen,DEFA1
azurophil granule lumen,DEFA1
azurophil granule lumen,DEFA1
azurophil granule lumen,DEFA1
collagen-containing extracellular matrix,DEFA1
extracellular exosome,DEFA1
extracellular exosome,DEFA1
extracellular region,DEFA3
extracellular region,DEFA3
extracellular region,DEFA3
extracellular region,DEFA3
extracellular region,DEFA3
extracellular region,DEFA3
extracellular space,DEFA3
extracellular space,DEFA3
extracellular space,DEFA3
Golgi lumen,DEFA3
Golgi lumen,DEFA3
Golgi lumen,DEFA3
azurophil granule lumen,DEFA3
azurophil granule lumen,DEFA3
extracellular exosome,DEFA3
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
plasma membrane,GNG2
membrane,GNG2
synapse,GNG2
extracellular exosome,GNG2
extracellular exosome,GNG2
heterotrimeric G-protein complex,GNG2
heterotrimeric G-protein complex,GNG2
heterotrimeric G-protein complex,GNG2
heterotrimeric G-protein complex,GNG2
lysosomal membrane,MINAR2
endoplasmic reticulum,MINAR2
endoplasmic reticulum membrane,MINAR2
stereocilium,MINAR2
early endosome,AP3S2
Golgi apparatus,AP3S2
synaptic vesicle,AP3S2
cytoplasmic vesicle membrane,AP3S2
intracellular membrane-bounded organelle,AP3S2
intracellular membrane-bounded organelle,AP3S2
AP-3 adaptor complex,AP3S2
AP-3 adaptor complex,AP3S2
extracellular region,GPX6
nucleus,ZNF280A
extracellular region,BPIFB3
cytoplasm,BPIFB3
extracellular region,BPIFB4
cytosol,BPIFB4
cytosol,BPIFB4
actin cytoskeleton,BPIFB4
actin cytoskeleton,BPIFB4
extracellular space,DEFB131A
plasma membrane,LILRA4
Fc-epsilon receptor I complex,LILRA4
motile cilium,DNAJB13
sperm flagellum,DNAJB13
radial spoke,DNAJB13
nucleus,ZNF445
mitochondrion,MCCD1
cytosol,KRTAP12-1
keratin filament,KRTAP12-1
cytosol,KRTAP12-2
intermediate filament,KRTAP12-2
nucleus,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
cytosol,ARPC4
site of double-strand break,ARPC4
cell projection,ARPC4
extracellular exosome,ARPC4
extracellular exosome,ARPC4
Arp2/3 protein complex,ARPC4
Arp2/3 protein complex,ARPC4
Arp2/3 protein complex,ARPC4
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
nucleoplasm,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
cytosol,ANAPC15
anaphase-promoting complex,ANAPC15
anaphase-promoting complex,ANAPC15
anaphase-promoting complex,ANAPC15
male germ cell nucleus,H1-9P
nucleosome,H1-9P
cytosol,KRTAP10-10
keratin filament,KRTAP10-10
extracellular region,DEFB1
extracellular space,DEFB1
extracellular space,DEFB1
extracellular space,DEFB1
Golgi lumen,DEFB1
Golgi lumen,DEFB1
membrane,DEFB1
extracellular exosome,DEFB1
immunological synapse,CD81
immunological synapse,CD81
cytosol,CD81
plasma membrane,CD81
plasma membrane,CD81
plasma membrane,CD81
plasma membrane,CD81
plasma membrane,CD81
plasma membrane,CD81
plasma membrane,CD81
plasma membrane,CD81
focal adhesion,CD81
basal plasma membrane,CD81
membrane,CD81
membrane,CD81
basolateral plasma membrane,CD81
vesicle,CD81
extracellular exosome,CD81
extracellular exosome,CD81
extracellular exosome,CD81
extracellular exosome,CD81
extracellular exosome,CD81
extracellular exosome,CD81
extracellular exosome,CD81
extracellular exosome,CD81
cytosol,SEC61G
membrane,SEC61G
Sec61 translocon complex,SEC61G
extracellular region,RNASE9
extracellular space,TPI1
extracellular space,TPI1
extracellular space,TPI1
nucleus,TPI1
cytosol,TPI1
cytosol,TPI1
extracellular exosome,TPI1
extracellular exosome,TPI1
plasma membrane,PLP1
synapse,PLP1
integrin alphav-beta3 complex,PLP1
PML body,EIF3E
chromatin,EIF3E
nucleus,EIF3E
nucleoplasm,EIF3E
cytoplasm,EIF3E
cytosol,EIF3E
cytosol,EIF3E
cytosol,EIF3E
cytosol,EIF3E
cytosol,EIF3E
cytosol,EIF3E
cytosol,EIF3E
cytosol,EIF3E
cytosol,EIF3E
postsynaptic density,EIF3E
membrane,EIF3E
extracellular exosome,EIF3E
eukaryotic translation initiation factor 3 complex,EIF3E
eukaryotic translation initiation factor 3 complex,EIF3E
eukaryotic translation initiation factor 3 complex,EIF3E
eukaryotic translation initiation factor 3 complex,EIF3E
eukaryotic translation initiation factor 3 complex,EIF3E
eukaryotic translation initiation factor 3 complex,EIF3E
eukaryotic translation initiation factor 3 complex,EIF3E
eukaryotic 43S preinitiation complex,EIF3E
eukaryotic 48S preinitiation complex,EIF3E
"eukaryotic translation initiation factor 3 complex, eIF3e",EIF3E
P-body,NANOS2
nucleus,NANOS2
cytoplasm,NANOS2
perinuclear region of cytoplasm,NANOS2
P-body,NANOS3
nucleus,NANOS3
nucleoplasm,NANOS3
nucleoplasm,NANOS3
nucleoplasm,NANOS3
cytoplasm,NANOS3
cytosol,NANOS3
cytosol,NANOS3
cytoplasmic stress granule,NANOS3
perinuclear region of cytoplasm,NANOS3
cytosol,KRTAP12-3
keratin filament,KRTAP12-3
cytosol,KRTAP12-4
intermediate filament,KRTAP12-4
cytosol,KRTAP10-1
keratin filament,KRTAP10-1
cytosol,KRTAP10-2
keratin filament,KRTAP10-2
cytosol,KRTAP10-3
keratin filament,KRTAP10-3
cytosol,KRTAP10-5
keratin filament,KRTAP10-5
cytosol,KRTAP10-6
keratin filament,KRTAP10-6
cytosol,KRTAP10-4
keratin filament,KRTAP10-4
cytosol,KRTAP10-7
keratin filament,KRTAP10-7
cytosol,KRTAP10-8
keratin filament,KRTAP10-8
cytosol,KRTAP10-9
keratin filament,KRTAP10-9
cytosol,KRTAP10-11
keratin filament,KRTAP10-11
cytosol,KRTAP10-12
keratin filament,KRTAP10-12
endoplasmic reticulum,SEC61B
endoplasmic reticulum,SEC61B
endoplasmic reticulum membrane,SEC61B
cytosol,SEC61B
cytosol,SEC61B
membrane,SEC61B
membrane,SEC61B
endoplasmic reticulum quality control compartment,SEC61B
Sec61 translocon complex,SEC61B
endoplasmic reticulum Sec complex,SEC61B
neuron projection,PTEN
extracellular region,PTEN
nucleus,PTEN
nucleus,PTEN
nucleus,PTEN
nucleoplasm,PTEN
nucleoplasm,PTEN
nucleoplasm,PTEN
nucleoplasm,PTEN
nucleoplasm,PTEN
nucleoplasm,PTEN
cytoplasm,PTEN
cytoplasm,PTEN
cytoplasm,PTEN
cytoplasm,PTEN
cytoplasm,PTEN
cytoplasm,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
cytosol,PTEN
plasma membrane,PTEN
cytoplasmic side of plasma membrane,PTEN
postsynaptic density,PTEN
apical plasma membrane,PTEN
PML body,PTEN
myelin sheath adaxonal region,PTEN
cell projection,PTEN
cell projection,PTEN
dendritic spine,PTEN
Schmidt-Lanterman incisure,PTEN
plasma membrane,ERVFC1
plasma membrane,ERVFRD-1
plasma membrane,ERVPABLB-1
chromatin,PPP4C
nucleoplasm,PPP4C
nucleoplasm,PPP4C
centrosome,PPP4C
cytosol,PPP4C
plasma membrane,PPP4C
protein phosphatase 4 complex,PPP4C
Golgi membrane,GABARAPL2
Golgi membrane,GABARAPL2
Golgi membrane,GABARAPL2
autophagosome membrane,GABARAPL2
autophagosome membrane,GABARAPL2
autophagosome membrane,GABARAPL2
cytoplasm,GABARAPL2
autophagosome,GABARAPL2
autophagosome,GABARAPL2
endoplasmic reticulum membrane,GABARAPL2
Golgi apparatus,GABARAPL2
cytosol,GABARAPL2
cytosol,GABARAPL2
cytosol,GABARAPL2
cytosol,GABARAPL2
cytosol,GABARAPL2
cytosol,GABARAPL2
cytoplasmic vesicle,GABARAPL2
extracellular space,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular region,IL2
extracellular space,IL2
mitochondrial inner membrane,ROMO1
mitochondrion,ROMO1
mitochondrion,ROMO1
mitochondrial inner membrane,ROMO1
TIM23 mitochondrial import inner membrane translocase complex,ROMO1
TIM23 mitochondrial import inner membrane translocase complex,ROMO1
endoplasmic reticulum,UBE2G2
lipid droplet,UBE2G2
lipid droplet,UBE2G2
cytosol,UBE2G2
cytosol,UBE2G2
cytosol,UBE2G2
membrane,CTXN1
cytosol,MYL6
cytosol,MYL6
cytosol,MYL6
cytosol,MYL6
cytosol,MYL6
cytosol,MYL6
brush border,MYL6
membrane,MYL6
vesicle,MYL6
extracellular exosome,MYL6
extracellular exosome,MYL6
myosin complex,MYL6
unconventional myosin complex,MYL6
nucleus,PFN3
cytoskeleton,PFN3
kinetochore,ACTB
chromatin,ACTB
chromatin,ACTB
chromatin,ACTB
extracellular space,ACTB
extracellular space,ACTB
extracellular space,ACTB
nucleus,ACTB
nucleoplasm,ACTB
nucleoplasm,ACTB
nucleoplasm,ACTB
nucleoplasm,ACTB
cytoplasm,ACTB
cytoplasm,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytosol,ACTB
cytoskeleton,ACTB
cytoskeleton,ACTB
cytoskeleton,ACTB
cytoskeleton,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
plasma membrane,ACTB
brush border,ACTB
cell-cell junction,ACTB
adherens junction,ACTB
focal adhesion,ACTB
actin cytoskeleton,ACTB
membrane,ACTB
nuclear matrix,ACTB
lamellipodium,ACTB
cortical cytoskeleton,ACTB
vesicle,ACTB
cytoplasmic ribonucleoprotein granule,ACTB
apical junction complex,ACTB
calyx of Held,ACTB
extracellular exosome,ACTB
extracellular exosome,ACTB
extracellular exosome,ACTB
extracellular exosome,ACTB
extracellular exosome,ACTB
tight junction,ACTB
blood microparticle,ACTB
nucleosome,ACTB
SWI/SNF complex,ACTB
RSC-type complex,ACTB
protein-containing complex,ACTB
protein-containing complex,ACTB
protein-containing complex,ACTB
brahma complex,ACTB
NuA4 histone acetyltransferase complex,ACTB
NuA4 histone acetyltransferase complex,ACTB
npBAF complex,ACTB
nBAF complex,ACTB
endoplasmic reticulum membrane,RAC3
endoplasmic reticulum membrane,RAC3
cytosol,RAC3
plasma membrane,RAC3
plasma membrane,RAC3
plasma membrane,RAC3
plasma membrane,RAC3
plasma membrane,RAC3
plasma membrane,RAC3
endomembrane system,RAC3
lamellipodium,RAC3
growth cone,RAC3
neuron projection,RAC3
neuronal cell body,RAC3
perinuclear region of cytoplasm,RAC3
extracellular exosome,RAC3
cell periphery,RAC3
filamentous actin,RAC3
NADPH oxidase complex,RAC3
collagen trimer,C1QTNF8
nucleus,EIF4A1
cytoplasm,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
cytosol,EIF4A1
plasma membrane,EIF4A1
cytoplasmic stress granule,EIF4A1
membrane,EIF4A1
perinuclear region of cytoplasm,EIF4A1
extracellular exosome,EIF4A1
extracellular exosome,EIF4A1
eukaryotic translation initiation factor 4F complex,EIF4A1
eukaryotic translation initiation factor 4F complex,EIF4A1
extracellular region,ZP1
plasma membrane,ZP1
egg coat,ZP1
nucleoplasm,RPS20
cytoplasm,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
cytosol,RPS20
membrane,RPS20
synapse,RPS20
extracellular exosome,RPS20
cytosolic ribosome,RPS20
cytosolic small ribosomal subunit,RPS20
cytosolic small ribosomal subunit,RPS20
cytosolic small ribosomal subunit,RPS20
voltage-gated potassium channel complex,SNAP25
BLOC-1 complex,SNAP25
vesicle,SNAP25
photoreceptor inner segment,SNAP25
cytoplasm,SNAP25
cytoplasm,SNAP25
endosome,SNAP25
trans-Golgi network,SNAP25
cytosol,SNAP25
cytosol,SNAP25
cytosol,SNAP25
cytoskeleton,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
plasma membrane,SNAP25
cell cortex,SNAP25
synaptic vesicle,SNAP25
actin cytoskeleton,SNAP25
membrane,SNAP25
lamellipodium,SNAP25
filopodium,SNAP25
growth cone,SNAP25
specific granule membrane,SNAP25
presynaptic membrane,SNAP25
neuron projection,SNAP25
neuronal cell body,SNAP25
axonal growth cone,SNAP25
perinuclear region of cytoplasm,SNAP25
tertiary granule membrane,SNAP25
SNARE complex,SNAP25
SNARE complex,SNAP25
SNARE complex,SNAP25
SNARE complex,SNAP25
SNARE complex,SNAP25
synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex,SNAP25
synaptobrevin 2-SNAP-25-syntaxin-1a complex,SNAP25
cytosol,PRPS1
cytosol,PRPS1
endoplasmic reticulum,GPR85
plasma membrane,GPR85
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
nucleoplasm,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
cytosol,SEM1
proteasome complex,SEM1
proteasome complex,SEM1
proteasome complex,SEM1
"proteasome regulatory particle, lid subcomplex",SEM1
integrator complex,SEM1
protein-containing complex,SEM1
nucleus,PSMA6
cytoplasm,PSMA6
P-body,PSMA6
nucleus,PSMA6
nucleus,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
nucleoplasm,PSMA6
mitochondrion,PSMA6
mitochondrion,PSMA6
mitochondrion,PSMA6
mitochondrion,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
cytosol,PSMA6
ribosome,PSMA6
cilium,PSMA6
cilium,PSMA6
cilium,PSMA6
cilium,PSMA6
nuclear matrix,PSMA6
myofibril,PSMA6
sarcomere,PSMA6
extracellular exosome,PSMA6
proteasome complex,PSMA6
proteasome complex,PSMA6
proteasome core complex,PSMA6
proteasome core complex,PSMA6
proteasome core complex,PSMA6
"proteasome core complex, alpha-subunit complex",PSMA6
"proteasome core complex, alpha-subunit complex",PSMA6
"proteasome core complex, alpha-subunit complex",PSMA6
"proteasome core complex, alpha-subunit complex",PSMA6
membrane raft,S100A10
extracellular region,S100A10
plasma membrane,S100A10
plasma membrane,S100A10
cell surface,S100A10
nuclear matrix,S100A10
collagen-containing extracellular matrix,S100A10
extracellular exosome,S100A10
centrosome,CDC42
Golgi membrane,CDC42
storage vacuole,CDC42
cytoplasm,CDC42
endoplasmic reticulum membrane,CDC42
endoplasmic reticulum membrane,CDC42
endoplasmic reticulum membrane,CDC42
endoplasmic reticulum membrane,CDC42
endoplasmic reticulum membrane,CDC42
cytosol,CDC42
cytosol,CDC42
cytosol,CDC42
cytosol,CDC42
cytosol,CDC42
cytosol,CDC42
cytosol,CDC42
cytosol,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
plasma membrane,CDC42
cell-cell junction,CDC42
focal adhesion,CDC42
membrane,CDC42
membrane,CDC42
membrane,CDC42
secretory granule,CDC42
filopodium,CDC42
dendrite,CDC42
midbody,CDC42
leading edge membrane,CDC42
cytoplasmic ribonucleoprotein granule,CDC42
neuron projection,CDC42
neuronal cell body,CDC42
apical part of cell,CDC42
phagocytic vesicle,CDC42
spindle midzone,CDC42
extracellular exosome,CDC42
extracellular exosome,CDC42
extracellular exosome,CDC42
extracellular exosome,CDC42
Golgi transport complex,CDC42
protein-containing complex,CDC42
cortical actin cytoskeleton,DSTN
extracellular exosome,DSTN
extracellular space,KRTDAP
lamellar body,KRTDAP
cilium,RAB8A
Golgi membrane,RAB8A
nucleoplasm,RAB8A
nucleoplasm,RAB8A
nucleolus,RAB8A
nucleolus,RAB8A
lysosome,RAB8A
Golgi apparatus,RAB8A
Golgi apparatus,RAB8A
centrosome,RAB8A
centrosome,RAB8A
centriole,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
cytosol,RAB8A
plasma membrane,RAB8A
plasma membrane,RAB8A
cilium,RAB8A
cilium,RAB8A
cilium,RAB8A
cilium,RAB8A
endosome membrane,RAB8A
actin cytoskeleton,RAB8A
actin cytoskeleton,RAB8A
dendrite,RAB8A
midbody,RAB8A
phagocytic vesicle membrane,RAB8A
trans-Golgi network membrane,RAB8A
centriolar satellite,RAB8A
centriolar satellite,RAB8A
ciliary basal body,RAB8A
ciliary basal body,RAB8A
ciliary basal body,RAB8A
neuronal cell body,RAB8A
phagocytic vesicle,RAB8A
recycling endosome membrane,RAB8A
recycling endosome membrane,RAB8A
recycling endosome membrane,RAB8A
ciliary membrane,RAB8A
extracellular exosome,RAB8A
extracellular exosome,RAB8A
endoplasmic reticulum,SPCS3
endoplasmic reticulum membrane,SPCS3
endoplasmic reticulum membrane,SPCS3
signal peptidase complex,SPCS3
nucleolus,SRP54
nucleus,SRP54
cytoplasm,SRP54
endoplasmic reticulum,SRP54
cytosol,SRP54
cytosol,SRP54
cytosol,SRP54
nuclear speck,SRP54
"signal recognition particle, endoplasmic reticulum targeting",SRP54
early endosome membrane,RAB4B
cytosol,RAB4B
plasma membrane,RAB4B
secretory granule membrane,RAB4B
insulin-responsive compartment,RAB4B
perinuclear region of cytoplasm,RAB4B
perinuclear region of cytoplasm,RAB4B
recycling endosome,RAB4B
Golgi membrane,RAB2A
autophagosome membrane,RAB2A
acrosomal vesicle,RAB2A
nucleus,RAB2A
lysosomal membrane,RAB2A
endoplasmic reticulum membrane,RAB2A
cytosol,RAB2A
cytosol,RAB2A
endoplasmic reticulum-Golgi intermediate compartment membrane,RAB2A
melanosome,RAB2A
extracellular exosome,RAB2A
extracellular exosome,RAB2A
